Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
1692	-2366.3	-2437.486	71.1859	0.083553	0.0540775	0.0238026	0.0277184	0.0765673	0.123752	0.0350065	0.0127064	0.0419169	0.0263244	0.0488487	0.0625214	0.0249608	0.0120138	0.00142245	0.0114902	0.00722621	0.0567941	0.0280421	0.0170031	0.0125562	0.0079138	0.00267673	0.00423894	0.015574	0.00240564	0.00199443	0.000269559	0.00648121	0.00222413	0.00405395	0.00320954	0.0372818	0.00914901	0.115337	0.00448809	0.0520612	0.0133528	0.0277907	0.000865488	0.00234044	0.0119397	0.011867	0.00218311	0.00410682	0.012041	0.0208828	0.00936902	0.0337905	0.0167088	0.0773556	0.812803	0.6846403	0.0682539	0.270023	0.664672	1.5045	3.70339	14.6512	1.941093	0.0641602	0.041526	0.0182779	0.0212849	0.0587959	0.0950287	0.0268814	0.00975718	0.0321879	0.0202144	0.0375108	0.04801	0.0191673	0.00922539	0.0010923	0.00882327	0.00554899	0.0436121	0.0215335	0.0130566	0.00964186	0.00607699	0.00205546	0.00325507	0.0119592	0.00184729	0.00153152	0.000206993	0.00497691	0.0017079	0.00311302	0.0024646	0.0286286	0.0070255	0.0885674	0.00344639	0.0399777	0.0102536	0.0213404	0.000664606	0.00179722	0.00916846	0.00911268	0.0016764	0.00315362	0.00924629	0.0160358	0.00719445	0.0259477	0.0128306	0.0594012	1.074076	0.593599	0.406401	1.302257
1728	-2363.406	-2433.391	69.98587	0.105162	0.12339	0.0440708	0.059998	0.0936113	0.117875	0.100194	0.0191942	0.0725895	0.0242174	0.0882417	0.142401	0.0402186	0.0196421	0.0077083	0.0194405	0.0183566	0.093083	0.0270634	0.0625235	0.0499051	0.0181261	0.00943849	0.0202504	0.0100935	0.00552951	0.00447591	0.00170515	0.0165799	0.0139226	0.00761294	0.0456082	0.0802919	0.0134037	0.269394	0.00300003	0.099239	0.0178311	0.0447746	0.0345911	0.0112769	0.0192067	0.0300287	0.0116289	0.0162328	0.00869521	0.0309336	0.0126733	0.0351031	0.0163055	0.1828	0.7961709	0.6613654	0.116091	0.349865	0.720618	1.3877	2.85825	8.61392	1.557042	0.043462	0.0509951	0.0182138	0.0247963	0.0386881	0.048716	0.0414087	0.00793267	0.0300001	0.0100087	0.036469	0.0588522	0.0166217	0.00811776	0.00318572	0.00803446	0.00758649	0.0384698	0.0111849	0.02584	0.020625	0.00749126	0.00390078	0.00836919	0.0041715	0.00228526	0.00184983	0.000704712	0.00685222	0.00575401	0.00314631	0.0188492	0.0331834	0.00553954	0.111336	0.00123987	0.041014	0.00736932	0.0185047	0.014296	0.00466057	0.00793784	0.0124104	0.00480604	0.00670878	0.0035936	0.0127844	0.00523768	0.0145076	0.00673882	0.0755484	1.081192	0.601915	0.398085	2.419639
1764	-2377.729	-2448.323	70.59372	0.0802776	0.0386575	0.0291053	0.0695456	0.063332	0.0990812	0.0467799	0.0190913	0.0340589	0.0214404	0.0784061	0.100371	0.0292485	0.0153965	0.00821458	0.0339849	0.0166905	0.123114	0.0194441	0.0291938	0.00748956	0.0260557	0.00550481	0.0535447	0.0168347	0.00108115	0.0092162	0.00545309	0.00464554	0.00237797	0.0154675	0.0270493	0.0317467	0.0126537	0.191142	0.0282453	0.055693	0.029906	0.0114444	0.0228958	0.0167188	0.0255257	0.00862311	0.0118218	0.00612394	8.39364e-05	0.0143672	0.0260023	0.051076	0.0366274	0.144657	0.8683319	0.7673026	0.0984773	0.322885	0.7028	1.42288	3.09708	10.1546	1.676022	0.0432645	0.0208339	0.0156859	0.0374806	0.0341319	0.0533984	0.0252114	0.010289	0.0183556	0.011555	0.0422559	0.0540933	0.0157631	0.00829775	0.00442713	0.0183157	0.00899513	0.0663504	0.0104791	0.0157336	0.00403639	0.0140423	0.00296674	0.0288572	0.0090728	0.000582672	0.00496694	0.00293886	0.00250365	0.00128157	0.00833598	0.0145778	0.0171094	0.00681955	0.103014	0.0152224	0.030015	0.0161174	0.00616781	0.0123394	0.00901035	0.0137567	0.0046473	0.00637118	0.00330041	4.52364e-05	0.00774299	0.0140136	0.0275267	0.0197398	0.077961	1.050982	0.565834	0.434166	1.855508
1800	-2368.167	-2438.44	70.27357	0.12915	0.105904	0.0462557	0.0489995	0.0657277	0.100961	0.0789754	0.00992969	0.0990495	0.0218321	0.0680864	0.0419853	0.0157472	0.031456	0.00182428	0.0197816	0.0167162	0.0417175	0.0348693	0.0360416	0.0184298	0.0181482	0.00994564	0.0526173	0.0205645	0.00543801	0.0075837	0.00799798	0.00476442	0.00907797	0.0054957	0.0760548	0.0102418	0.0297341	0.202265	0.0437235	0.0353802	0.0598167	0.00978063	0.0630843	0.0167828	0.0265012	0.0393543	0.0317005	0.0238767	0.00537584	0.0161641	0.0177107	0.025006	0.0253478	0.161184	0.804639	0.6731347	0.0876817	0.305108	0.690493	1.44824	3.27753	11.4049	1.75998	0.0616716	0.0505712	0.0220879	0.0233982	0.0313862	0.048211	0.0377122	0.00474161	0.047298	0.0104252	0.0325126	0.0200487	0.0075196	0.0150208	0.000871129	0.0094461	0.00798231	0.0199209	0.0166507	0.0172105	0.00880059	0.00866608	0.00474923	0.0251257	0.00981993	0.00259675	0.00362136	0.00381919	0.0022751	0.0043349	0.0026243	0.0363176	0.00489067	0.0141986	0.0965854	0.0208788	0.0168947	0.0285636	0.00467043	0.0301239	0.0080141	0.0126548	0.0187924	0.0151376	0.0114016	0.00256707	0.00771867	0.00845719	0.0119408	0.0121041	0.0769683	1.077557	0.597681	0.402319	2.094159
1836	-2363.884	-2433.983	70.09902	0.108908	0.0781758	0.0468062	0.076883	0.0480597	0.125201	0.0760333	0.0140241	0.0815362	0.0483038	0.0692667	0.133545	0.0266714	0.0311499	0.000912734	0.0110033	0.0212135	0.0456924	0.0627601	0.0463858	0.0179572	0.0170114	0.0169769	0.0235037	0.023751	0.0138682	0.00339548	0.0421412	0.0204939	0.00662123	0.0122509	0.0600897	0.0181692	0.0235883	0.22232	0.0240297	0.0123805	0.0437808	0.000843874	0.0265154	0.0363217	0.0180058	0.0200104	0.0385652	0.00618023	0.00439461	0.0439415	0.0181515	0.0566611	0.0127911	0.194318	0.9575301	0.9185207	0.138171	0.380872	0.739964	1.35142	2.62555	7.23742	1.431145	0.0488034	0.0350319	0.0209746	0.0344526	0.0215364	0.0561045	0.0340718	0.00628444	0.0365377	0.0216457	0.0310396	0.0598438	0.0119519	0.0139588	0.000409012	0.00493077	0.00950611	0.0204756	0.0281239	0.0207863	0.00804691	0.00762309	0.00760762	0.0105324	0.0106432	0.00621459	0.00152157	0.0188842	0.00918368	0.00296709	0.00548982	0.0269272	0.00814193	0.0105703	0.0996254	0.0107681	0.00554792	0.0196189	0.000378154	0.011882	0.0162764	0.00806872	0.00896698	0.0172817	0.00276946	0.0019693	0.0196909	0.008134	0.0253908	0.0057319	0.087077	1.015896	0.521235	0.478765	2.231561
1872	-2371.458	-2441.259	69.80039	0.0820702	0.106882	0.0575835	0.0312002	0.085889	0.163374	0.0533758	0.0608195	0.025813	0.0372435	0.0775071	0.139126	0.0284554	0.0252714	0.000948996	0.0166449	0.0139149	0.0476693	0.0399926	0.0243111	0.0206155	0.0124416	0.00940314	0.0433992	0.0145295	0.0108416	0.000695101	0.00614651	0.00816973	0.0160688	0.00961742	0.0429144	0.0111149	0.0223259	0.252123	0.00483979	0.107101	0.0378221	0.000642076	0.0318051	0.0329962	0.0210319	0.0156187	0.046386	0.0180903	0.0106992	0.0444707	0.00725719	0.129121	0.0411051	0.18992	0.8962831	0.8120588	0.0975186	0.321348	0.701755	1.425	3.11189	10.2545	1.683096	0.0351117	0.0457268	0.0246357	0.0133482	0.0367455	0.0698953	0.0228355	0.0260201	0.0110434	0.0159337	0.0331595	0.0595214	0.0121739	0.0108117	0.000406004	0.0071211	0.00595314	0.0203941	0.0171098	0.0104009	0.00881983	0.00532281	0.0040229	0.0185673	0.00621609	0.00463831	0.000297381	0.00262963	0.00349522	0.00687461	0.00411457	0.0183599	0.00475525	0.00955156	0.107865	0.00207058	0.0458206	0.0161812	0.000274696	0.013607	0.0141166	0.00899797	0.00668208	0.0198451	0.0077395	0.00457737	0.0190257	0.00310481	0.0552413	0.0175858	0.0812524	1.03973	0.551858	0.448142	2.337405
1908	-2372.05	-2443.256	71.20568	0.0905414	0.0502627	0.00478258	0.036881	0.0713849	0.0543777	0.0312031	0.0269573	0.042465	0.00893586	0.0307379	0.088485	0.0126685	0.0132716	0.00191397	0.0158048	0.0127582	0.0388844	0.0117014	0.0109923	0.0139171	0.0127261	0.0105536	0.0093697	0.00935291	0.00158503	0.00477152	0.00708146	0.0157224	0.00801778	0.0104657	0.012418	0.00929287	0.00244285	0.0142623	0.00281301	0.013756	0.0358282	0.0154024	0.00812058	0.000144493	0.00283873	0.0123573	0.117746	0.000663467	0.00898347	0.02532	0.0314462	0.0124458	0.0981115	0.00460989	0.7636653	0.617685	0.0511031	0.23448	0.636041	1.57223	4.26475	19.5683	2.150342	0.0762405	0.0423237	0.00402717	0.0310557	0.0601097	0.0457888	0.0262746	0.0226994	0.0357577	0.00752445	0.0258829	0.0745089	0.0106675	0.0111754	0.00161166	0.0133085	0.0107431	0.0327426	0.00985316	0.00925609	0.0117189	0.010716	0.00888664	0.00788977	0.00787563	0.00133468	0.00401786	0.00596296	0.0132391	0.00675138	0.0088127	0.0104566	0.00782507	0.002057	0.0120096	0.0023687	0.0115832	0.0301692	0.0129696	0.00683795	0.000121671	0.00239036	0.0104055	0.0991485	0.000558673	0.00756454	0.0213208	0.0264793	0.01048	0.0826149	0.00388176	1.095375	0.618167	0.381833	1.187576
1944	-2362.913	-2432.942	70.02855	0.18598	0.0716687	0.0130809	0.060838	0.104232	0.173153	0.0850268	0.0165836	0.0641085	0.0268025	0.0626087	0.112218	0.0256614	0.014267	0.00338525	0.0532463	0.00706413	0.112244	0.0346514	0.0377304	0.035394	0.0105997	0.00991913	0.0139742	0.0244172	0.0162705	0.00399098	0.016875	0.0021921	0.00753954	0.0246654	0.0317239	0.0246434	0.00973209	0.0307633	0.0918049	0.0640096	0.0239756	0.00392266	0.0271697	0.0033992	0.0129531	0.00616898	0.0292692	0.0266641	0.0210391	0.00630155	0.226604	0.00277844	0.244545	0.00587741	0.8580489	0.7513885	0.117345	0.351703	0.721797	1.38543	2.84331	8.52185	1.549271	0.0800348	0.0308421	0.00562928	0.0261811	0.0448555	0.0745152	0.0365906	0.0071366	0.0275886	0.0115342	0.0269432	0.0482919	0.0110432	0.00613969	0.00145682	0.0229141	0.00303999	0.0483033	0.0149119	0.016237	0.0152315	0.0045615	0.00426862	0.0060137	0.0105078	0.00700188	0.00171749	0.00726202	0.000943355	0.00324458	0.0106145	0.0136521	0.0106051	0.00418813	0.0132387	0.0395075	0.027546	0.0103177	0.00168809	0.0116922	0.00146282	0.00557427	0.00265477	0.0125958	0.0114747	0.00905401	0.00271182	0.0975171	0.00119568	0.105238	0.0025293	1.055184	0.570976	0.429024	2.323733
1980	-2372.925	-2442.467	69.54216	0.113048	0.0674214	0.018357	0.0938938	0.059373	0.125455	0.092136	0.0109049	0.0676987	0.0299327	0.0880096	0.166339	0.0193009	0.0221504	0.00416043	0.0225363	0.0311662	0.138536	0.0288533	0.0332428	0.024122	0.019449	0.0137683	0.0158501	0.0126623	0.00264958	0.00633669	0.016328	0.0216522	0.0259846	0.0289622	0.0117355	0.0241039	0.13425	0.0776438	0.0398992	0.0371824	0.0195578	0.0388501	0.0251759	0.00533655	0.00478163	0.0102759	0.0228848	0.0135859	0.0153306	0.00235446	0.219222	0.0214256	0.242273	0.000818124	1.023759	1.048675	0.107503	0.336994	0.712241	1.40402	2.96741	9.30205	1.612613	0.0473606	0.0282456	0.0076905	0.039336	0.0248738	0.0525582	0.0385996	0.0045685	0.0283618	0.0125401	0.0368709	0.0696865	0.00808594	0.00927974	0.00174298	0.0094414	0.0130568	0.0580384	0.0120878	0.0139268	0.0101057	0.00814799	0.0057681	0.00664025	0.00530475	0.00111002	0.0026547	0.00684047	0.009071	0.010886	0.0121335	0.00491649	0.0100981	0.056243	0.0325282	0.0167154	0.0155772	0.00819356	0.0162759	0.0105472	0.0022357	0.00200322	0.00430502	0.0095874	0.00569172	0.00642263	0.000986381	0.0918413	0.00897609	0.101498	0.000342746	0.9913226	0.48812	0.51188	2.386968
2016	-2370.226	-2439.612	69.38661	0.162517	0.0782354	0.0522901	0.0711994	0.0640841	0.135409	0.079854	0.0243813	0.0752642	0.0380773	0.0663319	0.20567	0.0251453	0.0537362	0.0103911	0.0471271	0.00563305	0.118548	0.0329743	0.0637548	0.0231015	0.0205584	0.00528004	0.00826554	0.0190141	0.00638463	0.0106484	0.0214918	0.0104792	0.0111481	0.0110457	0.0118352	0.0179042	0.0732617	0.0963895	0.0195965	0.0570442	0.0140697	0.0207166	0.0679798	0.0281012	0.00453621	0.0125485	0.00337982	0.0253009	0.0329457	0.0277268	0.250113	0.029191	0.192553	0.00382253	1.051936	1.109561	0.133615	0.374694	0.736199	1.35833	2.66884	7.48421	1.455389	0.0638058	0.030716	0.0205296	0.0279536	0.02516	0.053163	0.0313515	0.00957235	0.0295495	0.0149495	0.0260426	0.080748	0.00987229	0.0210974	0.00407966	0.0185026	0.00221159	0.046543	0.0129461	0.0250308	0.0090699	0.00807144	0.002073	0.00324514	0.00746511	0.00250667	0.00418066	0.00843789	0.00411422	0.00437686	0.00433664	0.00464662	0.00702935	0.0287633	0.0378435	0.00769378	0.0223961	0.00552389	0.00813355	0.0266896	0.0110328	0.00178096	0.00492665	0.00132695	0.0099334	0.0129348	0.0108858	0.0981969	0.0114607	0.0755983	0.00150076	0.9812251	0.474032	0.525968	2.547057
2052	-2367.817	-2438.806	70.98824	0.107563	0.0669553	0.0300407	0.0463078	0.0642574	0.110477	0.0104727	0.0068086	0.0660234	0.0355092	0.0601645	0.0781697	0.0227981	0.0134391	0.00289906	0.0150585	0.0142585	0.0633395	0.0303737	0.0303079	0.0193472	0.00560135	0.00797534	0.00916437	0.0420437	0.013165	0.00222252	0.0193591	0.00594189	0.0298052	0.0112335	0.00337222	0.00726137	0.0504304	0.0488898	0.00970624	0.0438967	0.00366981	0.0178241	0.0141314	0.0609692	0.00378134	0.0118174	0.00426278	0.0201524	0.0254957	0.0176234	0.143802	0.0117626	0.171	0.00125498	0.8292902	0.7083653	0.115364	0.348795	0.71993	1.38902	2.86702	8.6682	1.561584	0.0628222	0.0391052	0.0175452	0.027046	0.0375294	0.0645238	0.00611654	0.00397655	0.0385609	0.0207391	0.035139	0.0456549	0.0133152	0.00784911	0.00169319	0.0087949	0.00832764	0.0369934	0.0177397	0.0177013	0.0112997	0.00327146	0.00465798	0.00535244	0.0245555	0.00768902	0.00129806	0.0113067	0.00347035	0.0174077	0.00656091	0.00196954	0.00424099	0.0294538	0.028554	0.00566892	0.0256378	0.00214335	0.0104101	0.00825341	0.035609	0.00220848	0.00690197	0.00248967	0.01177	0.0148907	0.0102929	0.0839872	0.00686992	0.0998722	0.000732971	1.067114	0.585355	0.414645	1.712186
2088	-2365.603	-2436.209	70.60557	0.0936239	0.0906692	0.0204766	0.0711941	0.11345	0.116629	0.0496642	0.0210056	0.0599646	0.0160553	0.0648766	0.100974	0.0238309	0.0188054	0.010635	0.0177328	0.0157712	0.0930873	0.0258581	0.0310182	0.0248304	0.0171791	0.025342	0.0617994	0.0109608	0.0116798	0.00209865	0.0214933	0.00231209	0.0118011	0.0276927	0.0601797	0.179466	0.0166301	0.00585065	0.0584926	0.0366705	0.0185754	0.015777	0.0173336	0.0158354	0.0145791	0.0134358	0.025757	0.000339806	0.026308	0.14353	0.0325456	0.00122065	0.0630024	0.000299509	0.7731233	0.6301556	0.109146	0.339495	0.713886	1.40078	2.94555	9.16208	1.60165	0.0463866	0.0449227	0.0101453	0.0352736	0.0562096	0.0577845	0.0246065	0.0104074	0.0297099	0.00795471	0.0321435	0.0500281	0.0118072	0.00931727	0.00526917	0.00878584	0.00781396	0.0461207	0.0128116	0.0153682	0.0123024	0.00851149	0.0125559	0.0306189	0.0054306	0.00578683	0.00103979	0.010649	0.00114554	0.00584694	0.0137205	0.0298164	0.0889175	0.0082395	0.00289875	0.0289806	0.0181686	0.00920328	0.00781681	0.00858805	0.00784576	0.00722333	0.00665688	0.0127615	0.000168359	0.0130345	0.0711131	0.0161249	0.000604777	0.031215	0.000148394	1.09121	0.613438	0.386562	2.01834
2124	-2377.918	-2445.712	67.79348	0.33219	0.163488	0.0684539	0.1328	0.152226	0.117747	0.0863795	0.0131639	0.125641	0.0306535	0.138813	0.215183	0.0276819	0.0539446	0.0154063	0.0378198	0.0244662	0.102273	0.0731409	0.0551963	0.0603489	0.0309176	0.0405601	0.0334616	0.0249213	0.00138062	0.0103283	0.0381667	0.00986476	0.0172611	0.0111462	0.0495544	0.361932	0.131736	0.0118234	0.0624824	0.212134	0.010751	0.0255145	0.0117771	0.129418	0.00571324	0.0144064	0.0336301	0.00123348	0.0239708	0.277687	0.0360768	0.00016849	0.0338976	0.00095026	0.8633865	0.759613	0.121919	0.358323	0.726009	1.37739	2.79078	8.20217	1.521625	0.0902719	0.0444274	0.0186022	0.0360882	0.0413671	0.0319975	0.0234734	0.00357726	0.0341426	0.00833002	0.0377221	0.0584754	0.0075225	0.0146593	0.00418662	0.0102775	0.00664863	0.0277926	0.0198759	0.0149995	0.0163997	0.0084018	0.0110221	0.00909311	0.00677232	0.00037518	0.0028067	0.0103717	0.00268073	0.00469067	0.00302896	0.0134663	0.0983543	0.035799	0.00321297	0.0169794	0.057647	0.00292155	0.00693352	0.00320039	0.035169	0.00155256	0.00391491	0.0091389	0.000335195	0.00651402	0.0754609	0.00980379	4.57869e-05	0.00921161	0.000258231	1.052999	0.568307	0.431693	3.679882
2160	-2364.812	-2435.931	71.11823	0.0795172	0.0529946	0.010813	0.0360218	0.0361769	0.0970351	0.0367669	0.0110219	0.046072	0.016631	0.0330048	0.0990362	0.0139473	0.025009	0.00229878	0.0170742	0.00638715	0.0610957	0.0225825	0.00603794	0.0154992	0.00755761	0.0115408	0.00150886	0.00525132	0.0104792	0.00135209	0.0176162	0.00337574	0.0004178	0.00961884	1.91534e-05	0.0103648	0.0297336	0.00879496	0.029298	0.0352681	0.0182445	0.0209472	0.0257397	0.0302687	0.00574415	0.0117219	0.0134895	0.0207584	0.0118096	0.00233069	0.153671	0.0107717	0.195914	0.00359642	0.8085364	0.6786077	0.077208	0.286754	0.677256	1.47655	3.48731	12.952	1.851962	0.05552	0.0370015	0.00754981	0.0251509	0.0252592	0.0677512	0.0256711	0.00769567	0.0321681	0.011612	0.0230444	0.0691484	0.00973822	0.0174616	0.00160504	0.0119214	0.00445959	0.0426578	0.0157674	0.00421577	0.0108218	0.00527682	0.00805795	0.00105351	0.00366654	0.00731675	0.000944045	0.0122999	0.00235699	0.000291713	0.006716	1.33731e-05	0.00723683	0.0207604	0.00614075	0.0204562	0.0246247	0.0127385	0.0146256	0.0179718	0.021134	0.00401064	0.00818437	0.00941855	0.0144938	0.00824563	0.00162732	0.107295	0.00752093	0.13679	0.00251107	1.075893	0.595732	0.404268	1.432228
2196	-2361.191	-2431.427	70.23605	0.0889104	0.0600627	0.034806	0.0285941	0.0655744	0.132086	0.0815649	0.018126	0.0682656	0.0299257	0.0589286	0.204145	0.0140142	0.021974	0.00219198	0.0162783	0.0154108	0.0899351	0.0327357	0.0219461	0.0138244	0.028617	0.00844811	0.00778777	0.0162681	0.00221522	0.00420273	0.00960153	0.0198713	0.0170666	0.0184835	0.0308036	0.0012003	0.0173777	0.00777246	0.0541123	0.0125129	0.0318682	0.0496423	0.0178459	0.0121493	0.0103866	0.00537321	0.169226	0.000202993	0.0145801	0.0167478	0.00883764	0.0193965	0.191179	0.00933469	0.8682818	0.7672243	0.0674012	0.268373	0.663402	1.50738	3.72616	14.8365	1.950183	0.0464912	0.0314068	0.0182001	0.0149519	0.0342888	0.0690678	0.0426503	0.00947806	0.0356961	0.0156481	0.0308138	0.106748	0.007328	0.0114902	0.00114619	0.0085119	0.00805828	0.047027	0.0171175	0.0114756	0.00722876	0.0149638	0.00441751	0.00407222	0.00850661	0.00115834	0.00219761	0.00502064	0.0103907	0.00892412	0.00966504	0.0161072	0.000627636	0.00908681	0.00406422	0.0282953	0.00654298	0.0166639	0.0259579	0.0093316	0.00635289	0.00543116	0.00280965	0.0884883	0.000106145	0.00762392	0.00875742	0.0046212	0.0101424	0.0999676	0.00488111	1.051003	0.565859	0.434141	1.912412
2232	-2376.621	-2447.602	70.98119	0.0862215	0.06043	0.0285199	0.0346704	0.0496637	0.097555	0.0694921	0.0229879	0.0699767	0.0335782	0.0709492	0.132724	0.0158702	0.0184129	0.0043615	0.0160746	0.0133439	0.0588788	0.031672	0.0171933	0.0254288	0.0122024	0.00446774	0.0257441	0.0213569	0.000263469	0.00182945	0.0118293	0.00200034	0.00231568	0.00396973	0.00100255	0.0262908	0.0843526	0.00364964	0.0145377	0.00761887	0.0481791	0.0246599	0.0220357	0.0240526	0.00948041	0.00446413	0.0318396	0.0202519	0.0103967	0.00833567	0.202137	0.0253358	0.0984807	0.000685803	0.7834497	0.6439928	0.101361	0.327462	0.705894	1.41664	3.05378	9.86569	1.65515	0.0503698	0.0353026	0.016661	0.0202541	0.0290131	0.0569907	0.0405966	0.0134293	0.0408797	0.0196161	0.0414479	0.0775358	0.00927124	0.0107566	0.00254795	0.00939063	0.00779538	0.0343965	0.0185025	0.0100442	0.0148553	0.0071285	0.00261001	0.0150395	0.0124765	0.000153916	0.00106875	0.00691059	0.00116858	0.0013528	0.00231908	0.000585681	0.0153588	0.049278	0.00213209	0.00849281	0.00445087	0.0281458	0.0144061	0.0128731	0.0140513	0.00553837	0.00260791	0.0186004	0.011831	0.00607367	0.00486962	0.118086	0.0148009	0.0575315	0.00040064	1.086699	0.608275	0.391725	1.71177
2268	-2376.862	-2447.677	70.8143	0.0947095	0.0588442	0.0239361	0.0534351	0.0192432	0.116406	0.0792986	0.0129971	0.0601679	0.0594471	0.0370088	0.112643	0.0134572	0.0183511	0.00303643	0.02651	0.0127375	0.0635911	0.0240431	0.0226677	0.018574	0.0272313	0.0077701	0.00866893	0.00513091	0.00704465	0.00873372	0.0184345	0.00596262	0.0235548	0.0265261	0.0582901	0.00121883	0.0266474	0.0163127	0.016165	0.0152052	0.0389331	0.00535039	0.0192028	0.00153658	0.00739704	0.00080159	0.153532	0.0061926	0.0158518	0.0266405	0.025259	0.0535536	0.169931	0.00261242	0.8316464	0.7118106	0.0946499	0.316702	0.698574	1.43149	3.15754	10.5652	1.704686	0.0547202	0.0339983	0.0138296	0.0308731	0.0111181	0.0672556	0.0458163	0.00750931	0.0347631	0.0343467	0.0213825	0.0650815	0.00777516	0.0106027	0.00175435	0.0153167	0.00735935	0.036741	0.0138913	0.0130967	0.0107315	0.0157334	0.00448932	0.00500864	0.00296448	0.00407018	0.00504607	0.0106509	0.00344501	0.0136092	0.015326	0.0336782	0.000704201	0.0153961	0.00942497	0.00933965	0.00878507	0.0224943	0.00309129	0.0110948	0.000887787	0.00427378	0.000463134	0.0887062	0.00357789	0.0091587	0.0153921	0.0145939	0.0309416	0.0981808	0.00150937	1.066126	0.584177	0.415823	1.730796
2304	-2372.204	-2443.161	70.95661	0.0602282	0.0623883	0.0283561	0.0149478	0.0615277	0.0755756	0.0391065	0.0128486	0.0363372	0.0151143	0.0458171	0.0644053	0.0211779	0.00860666	0.00672665	0.0231603	0.00710803	0.0570775	0.0309776	0.0135029	0.0396947	0.0192815	0.0117111	0.0505231	0.011437	0.00731299	0.00458782	0.0145609	0.0120953	0.0191923	0.00255277	0.0488288	0.00283112	0.0426675	0.00612433	0.0118438	0.00561914	0.0142401	0.0105877	0.0309219	0.0152479	0.000692589	0.00222813	0.113085	0.00852593	0.0153702	0.0141614	0.00684225	0.05393	0.110803	0.000504343	0.9306817	0.8703505	0.0793913	0.290681	0.680136	1.47029	3.4402	12.5958	1.831798	0.0432365	0.0447872	0.0203562	0.0107307	0.0441694	0.0542541	0.0280737	0.00922371	0.0260857	0.0108502	0.0328911	0.0462352	0.0152031	0.00617853	0.00482891	0.0166263	0.00510269	0.0409747	0.0222381	0.00969343	0.028496	0.0138417	0.00840716	0.0362694	0.00821034	0.00524984	0.0032935	0.0104529	0.00868292	0.0137777	0.00183258	0.0350531	0.0020324	0.0306301	0.00439652	0.00850237	0.00403386	0.0102226	0.00760069	0.0221982	0.0109462	0.000497194	0.00159952	0.081181	0.00612058	0.0110339	0.0101661	0.0049119	0.0387152	0.079543	0.000362057	1.026208	0.534659	0.465341	1.392995
