Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-2378.395	-2449.409	71.01348	0.9655995	1.926629	1.185845
6	-2378.263	-2449.656	71.39371	0.5817314	2.016607	1.185845
12	-2385.045	-2453.235	68.18963	0.7420788	1.390522	3.538628
18	-2379.686	-2449.174	69.48793	0.8446201	1.253368	2.775703
24	-2367.745	-2437.67	69.92576	0.721946	1.474016	2.459636
30	-2370.902	-2439.91	69.00732	0.7644781	1.466846	2.994292
36	-2380.901	-2451.28	70.37984	0.6211402	1.529913	2.221358
42	-2376.77	-2446.705	69.9354	0.6211402	1.490901	2.527673
48	-2384.116	-2452.24	68.12469	0.8956722	1.404788	3.46406
54	-2366.964	-2436.55	69.58642	0.7889599	1.483327	2.613782
60	-2373.425	-2444.462	71.03706	0.7328892	1.942991	1.369957
66	-2364.247	-2435.504	71.25695	0.6682402	1.862416	1.326074
72	-2373.363	-2444.541	71.17739	0.7356837	1.854351	1.326074
78	-2367.914	-2439.188	71.27395	0.7248677	1.719797	1.367149
84	-2369.528	-2440.122	70.59452	0.8952825	1.699269	1.736963
90	-2376.603	-2446.597	69.99422	0.6678291	1.647308	2.351732
96	-2365.539	-2435.599	70.05979	0.787323	1.538964	2.282487
102	-2372.077	-2442.566	70.4886	0.5788094	1.538964	2.184969
108	-2366.825	-2436.924	70.09899	0.7519399	1.57201	2.263722
114	-2376.921	-2447.25	70.32871	0.8016491	1.613465	2.048107
120	-2374.618	-2444.501	69.88341	0.8293728	1.722768	2.246114
126	-2371.417	-2440.473	69.05605	0.8793316	1.303129	2.983462
132	-2366.419	-2435.864	69.44496	0.6318367	1.459349	2.839251
138	-2371.298	-2441.394	70.09578	0.7600762	1.52004	2.292659
144	-2374.562	-2443.756	69.19327	0.8868322	1.581804	2.726336
150	-2370.035	-2439.611	69.57606	0.9436631	1.707764	2.371981
156	-2364.782	-2435.772	70.99071	0.7370829	1.722584	1.568314
162	-2369.906	-2441.648	71.74231	0.544101	2.14387	0.7423535
168	-2373.633	-2444.688	71.05464	0.8373173	2.141176	1.081164
174	-2374.783	-2446.056	71.27359	0.7836086	1.985023	1.081164
180	-2367.376	-2438.44	71.06422	0.7635129	1.893787	1.357386
186	-2377.103	-2446.885	69.7811	0.7534352	1.616133	2.436446
192	-2376.002	-2446.152	70.14966	0.7661507	1.706779	2.132404
198	-2368.751	-2438.285	69.53404	0.6966979	1.464327	2.728473
204	-2372.15	-2441.183	69.03363	0.9478047	1.405913	2.89088
210	-2381.389	-2450.66	69.27096	1.177128	1.439138	2.591025
216	-2371.447	-2441.556	70.10963	0.8319172	1.577751	2.191819
222	-2378.748	-2448.624	69.87582	0.9678802	1.664279	2.191819
228	-2365.874	-2436.029	70.15492	0.8690243	1.664279	2.078409
234	-2370.757	-2441.551	70.79385	0.6249502	1.78326	1.771969
240	-2372.919	-2442.569	69.64962	0.950028	1.639592	2.364359
246	-2373.91	-2444.481	70.5713	0.7151678	1.923896	1.744466
252	-2376.683	-2446.578	69.89506	0.6746586	1.871674	2.265979
258	-2372.269	-2441.631	69.36208	0.6746586	1.566128	2.789096
264	-2371.344	-2441.002	69.65756	0.7980537	1.512232	2.54503
270	-2369.761	-2439.567	69.80636	0.7876947	1.51164	2.460115
276	-2382.417	-2451.807	69.38989	0.5909456	1.313659	2.9958
282	-2368.201	-2439.848	71.64644	0.5629583	1.911742	1.078653
288	-2373.044	-2444.32	71.2759	0.791464	1.914174	1.135075
294	-2378.693	-2449.674	70.98111	0.8703495	1.914413	1.307933
300	-2376.887	-2448.049	71.1618	0.8055991	1.943554	1.19467
306	-2371.949	-2443.337	71.38811	0.4990421	1.812299	1.45939
312	-2376.782	-2448.023	71.24069	0.6108797	1.7979	1.451497
