Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
3996	-2368.352	-2439.898	71.54572	0.031773	0.0366424	0.0198042	0.0220666	0.0255805	0.0570321	0.0209945	0.00645111	0.0193761	0.0187156	0.0280594	0.0675905	0.0145004	0.00795591	0.00293375	0.0126071	0.00812581	0.0271239	0.0152843	0.0085411	0.00353049	0.0140116	0.00570991	0.00809275	0.0105211	0.00690302	0.00320878	0.00624438	0.00588222	0.00946694	0.0203021	0.00170044	0.0126958	0.00252523	0.0143587	0.0030341	0.00206605	0.0188742	0.00182502	0.0342971	0.00683865	0.00683753	0.0191668	0.00859318	0.00928642	0.00113554	0.00101713	0.0188736	0.00140121	0.00340241	0.0751686	0.8595586	0.7537069	0.0612667	0.256169	0.653839	1.52943	3.90367	16.3221	2.019183	0.0403145	0.0464929	0.0251281	0.0279987	0.0324573	0.0723639	0.0266384	0.00818535	0.0245849	0.0237469	0.0356025	0.0857607	0.0183985	0.0100947	0.00372242	0.0159962	0.0103102	0.0344155	0.0193932	0.0108372	0.00447959	0.0177783	0.00724489	0.0102683	0.0133494	0.00875874	0.00407139	0.00792304	0.00746352	0.0120119	0.0257598	0.00215757	0.0161088	0.00320408	0.0182187	0.00384975	0.00262146	0.0239481	0.00231563	0.0435171	0.00867707	0.00867564	0.0243193	0.0109033	0.0117829	0.0014408	0.00129057	0.0239474	0.00177789	0.00431707	0.095376	1.054565	0.570221	0.429779	0.7881293
4032	-2380.432	-2451.646	71.21371	0.0839245	0.0538604	0.0294335	0.06094	0.0350186	0.0774743	0.0412006	0.0136194	0.0637896	0.0109988	0.0357252	0.0741832	0.0171138	0.0237838	0.00621065	0.0201592	0.0169055	0.027888	0.061098	0.0139162	0.0144388	0.00967179	0.00181535	0.0686041	0.00824642	0.0025315	0.0066053	0.00459788	0.0179691	0.00918792	0.03523	0.0048405	0.0138805	0.0140968	0.0265783	0.013022	0.00459054	0.0125248	0.00331914	0.110324	0.0398516	0.00923169	0.031299	0.00946008	0.0229049	0.00430138	0.0260316	0.0194179	0.00956366	0.0028855	0.0868389	0.7805604	0.6400977	0.0789097	0.28982	0.679507	1.47166	3.45042	12.6727	1.836198	0.0594743	0.038169	0.0208585	0.043186	0.0248165	0.0549033	0.0291974	0.00965156	0.0452054	0.00779446	0.0253172	0.0525711	0.0121279	0.0168547	0.00440127	0.0142861	0.0119803	0.0197632	0.043298	0.00986193	0.0102322	0.00685406	0.00128648	0.0486173	0.00584395	0.00179398	0.00468095	0.00325836	0.0127341	0.00651116	0.0249663	0.00343029	0.00983661	0.00998992	0.0188351	0.00922821	0.00325315	0.00887591	0.00235215	0.0781831	0.0282414	0.00654217	0.0221805	0.00670402	0.0162319	0.00304824	0.0184477	0.0137608	0.00677743	0.00204485	0.0615397	1.087957	0.60972	0.39028	1.411104
4068	-2372.638	-2443.729	71.09092	0.085477	0.0338315	0.0333808	0.0260886	0.0300498	0.0398939	0.0466823	0.011307	0.0350399	0.0323418	0.0396973	0.101399	0.0130517	0.00804964	0.00945182	0.020182	0.00992984	0.0483369	0.0247227	0.0223305	0.0109316	0.0091057	0.00673995	0.0390485	0.0113843	0.0025603	0.00534293	0.0133055	0.0393966	0.0176821	0.00498506	0.00703705	0.00390118	0.013993	0.00821096	0.0840524	0.0202505	0.0137523	0.0271132	0.00374145	0.00149409	0.00831764	0.010151	0.00291613	0.00430684	0.0317772	0.0214839	0.0218494	0.101457	0.00222926	0.00859607	0.9510889	0.9067392	0.0762235	0.284965	0.675935	1.47943	3.5092	13.1193	1.861241	0.0695865	0.027542	0.0271752	0.0212386	0.0244634	0.0324775	0.0380039	0.009205	0.0285259	0.0263293	0.0323174	0.0825482	0.0106254	0.00655317	0.00769468	0.0164301	0.00808384	0.0393509	0.0201267	0.0181792	0.00889941	0.00741291	0.00548696	0.0317892	0.00926787	0.00208433	0.00434965	0.0108319	0.0320726	0.0143949	0.00405832	0.00572883	0.00317594	0.0113916	0.00668451	0.0684267	0.0164858	0.0111957	0.0220727	0.00304589	0.00121633	0.00677135	0.0082639	0.00237401	0.00350618	0.0258697	0.0174899	0.0177875	0.0825957	0.00181483	0.00699802	1.018351	0.524456	0.475544	1.228357
4104	-2381.156	-2451.37	70.21449	0.127348	0.111142	0.0107356	0.0858457	0.0893973	0.108932	0.104444	0.0192381	0.0953651	0.0242284	0.0780091	0.083369	0.0357004	0.028088	0.00290606	0.00881271	0.01951	0.148505	0.0495346	0.0264039	0.0132505	0.0256981	0.00498998	0.0231583	0.0188327	0.00371945	0.000315531	0.0112109	0.0307905	0.0624575	0.00713782	0.0574639	0.00681027	0.00845729	0.0103791	0.0407024	0.0251107	0.00456861	0.0498631	0.0233925	0.0402723	0.00912376	0.181962	0.0582907	0.143274	0.0191774	0.000186351	0.026866	0.0219794	0.0321769	0.0262264	0.8274999	0.7057567	0.118294	0.353087	0.722682	1.38373	2.83216	8.4535	1.543448	0.0567163	0.0494986	0.00478125	0.0382325	0.0398142	0.0485144	0.0465156	0.00856793	0.042472	0.0107904	0.0347423	0.0371295	0.0158996	0.0125094	0.00129425	0.00392485	0.00868904	0.0661385	0.0220608	0.0117593	0.00590129	0.011445	0.00222235	0.0103138	0.00838737	0.0016565	0.000140526	0.00499291	0.0137129	0.0278162	0.00317892	0.0255923	0.00303304	0.00376656	0.00462245	0.0181273	0.0111834	0.00203469	0.0222072	0.0104181	0.0179358	0.00406338	0.0810393	0.0259605	0.0638089	0.00854092	8.29939e-05	0.0119651	0.0097888	0.0143304	0.0116802	1.067866	0.58625	0.41375	2.245361
4140	-2379.577	-2451.216	71.63937	0.0464512	0.0452277	0.00858483	0.0267908	0.0540988	0.0687602	0.0217758	0.00954605	0.0308609	0.0150733	0.029749	0.0746963	0.0078761	0.0116898	0.000872153	0.00796255	0.0090432	0.0525741	0.0205139	0.0136308	0.00476881	0.0242534	0.00757475	0.0238294	0.011138	0.00265418	0.00441623	0.0222152	0.0151422	0.011827	0.0106244	0.0170977	0.000316452	0.00583455	0.00506595	0.0647014	0.00686992	0.0127243	0.00922318	0.000543367	0.0087325	0.00723243	0.0101151	0.0113353	0.00288771	0.0199476	0.00018729	0.0297443	0.111306	0.00420165	0.00293306	0.7192352	0.5615669	0.0649478	0.263563	0.65967	1.51591	3.79416	15.397	1.976995	0.0453084	0.0441151	0.00837364	0.0261317	0.052768	0.0670687	0.0212401	0.0093112	0.0301017	0.0147025	0.0290171	0.0728587	0.00768234	0.0114023	0.000850697	0.00776667	0.00882073	0.0512808	0.0200092	0.0132955	0.0046515	0.0236567	0.00738841	0.0232432	0.010864	0.00258888	0.00430758	0.0216687	0.0147697	0.011536	0.0103631	0.016677	0.000308667	0.00569101	0.00494132	0.0631097	0.00670091	0.0124113	0.00899628	0.000529999	0.00851768	0.00705451	0.00986631	0.0110564	0.00281667	0.0194569	0.000182683	0.0290126	0.108568	0.00409829	0.0028609	1.115374	0.640382	0.359618	1.025221
4176	-2362.119	-2432.949	70.83024	0.060068	0.0604168	0.0474858	0.044451	0.0308842	0.0541572	0.0386216	0.00584918	0.0453017	0.0156619	0.0285811	0.102484	0.0157253	0.021935	0.00271075	0.0132191	0.0139266	0.0387387	0.0209114	0.00524907	0.0132285	0.0109119	0.0103001	0.000317086	0.00935492	0.00442953	0.00440281	0.0102066	0.0258282	0.0181195	0.0090174	0.0261944	0.00307944	0.000822089	0.00713902	0.156441	0.0111138	0.0310247	0.00525362	0.00198561	0.0196193	0.017058	0.0148322	0.00307427	0.0153646	0.0290898	0.00973932	0.0217744	0.140607	0.00144841	0.00565576	1.024474	1.050175	0.0737943	0.280499	0.672612	1.48674	3.56507	13.5512	1.88466	0.0460711	0.0463386	0.0364207	0.0340931	0.0236876	0.0415376	0.029622	0.00448622	0.0347456	0.0120124	0.0219212	0.0786033	0.012061	0.0168237	0.0020791	0.0101388	0.0106815	0.0297119	0.0160386	0.00402594	0.010146	0.00836921	0.00789998	0.000243199	0.00717505	0.00339737	0.00337688	0.00782829	0.0198097	0.0138973	0.00691618	0.0200906	0.00236188	0.000630527	0.0054755	0.119988	0.00852411	0.0237954	0.00402943	0.00152293	0.0150476	0.0130832	0.011376	0.00235791	0.0117844	0.0223114	0.00746988	0.0167006	0.107843	0.0011109	0.00433786	0.991064	0.487763	0.512237	1.303812
4212	-2364.184	-2433.506	69.32188	0.185252	0.0998431	0.013351	0.0494812	0.064544	0.128868	0.0570058	0.0138508	0.105374	0.0499564	0.0641392	0.0966685	0.0295619	0.0382482	0.00570122	0.0247098	0.0272277	0.081842	0.0468526	0.0241835	0.0327411	0.0168853	0.0159732	0.000688223	0.0297118	0.00293834	0.00684387	0.0277341	0.0618481	0.0327739	0.0119116	0.0286307	0.00113169	0.0253066	0.0140461	0.262452	0.0436749	0.0257645	0.0937209	0.00415488	0.0268603	0.024907	0.0157604	0.0699222	0.0215954	0.048598	0.0255606	0.0742359	0.359525	0.0119319	0.0108816	0.9484857	0.9020188	0.111737	0.343402	0.716439	1.39579	2.91203	8.94958	1.584682	0.0702945	0.0378858	0.00506608	0.0187758	0.0244914	0.0488995	0.021631	0.00525572	0.0399846	0.0189561	0.0243378	0.0366811	0.0112173	0.0145134	0.00216334	0.00937621	0.0103316	0.0310552	0.0177784	0.00917649	0.0124237	0.00640719	0.00606107	0.000261149	0.0112742	0.00111496	0.00259693	0.0105238	0.0234685	0.0124362	0.00451991	0.010864	0.000429424	0.00960265	0.00532985	0.0995884	0.0165726	0.00977641	0.0355627	0.00157658	0.0101922	0.00945104	0.00598033	0.0265322	0.00819443	0.0184407	0.00969904	0.028169	0.136423	0.00452761	0.00412907	1.019346	0.525757	0.474243	2.635372
4248	-2364.539	-2433.989	69.44944	0.184487	0.0940849	0.0173378	0.0762492	0.198265	0.127809	0.0490214	0.0182272	0.11345	0.0232707	0.0684455	0.103259	0.046723	0.0416412	0.00501945	0.0119087	0.0184598	0.0947217	0.0452628	0.0312248	0.0321358	0.0379629	0.0238611	0.000828641	0.0617295	0.00471602	0.00646795	0.0451602	0.0996015	0.0433519	0.019363	0.0619113	0.000890834	0.0220692	0.0197402	0.394869	0.0383421	0.0511667	0.0146517	0.00122303	0.0585504	0.0266818	0.0301757	0.0302153	0.0514439	0.0621624	0.010929	0.0217959	0.275303	0.00434684	0.0170317	0.7550339	0.6064695	0.159274	0.40821	0.756141	1.3225	2.44972	6.2785	1.328373	0.0628031	0.0320284	0.00590212	0.0259568	0.0674934	0.0435088	0.0166879	0.0062049	0.0386208	0.00792183	0.0233002	0.0351514	0.0159054	0.0141755	0.00170872	0.00405395	0.00628409	0.0322452	0.0154084	0.0106295	0.0109397	0.0129233	0.00812279	0.000282086	0.021014	0.00160543	0.00220182	0.0153735	0.0339064	0.0147579	0.00659156	0.0210758	0.000303258	0.0075128	0.00671995	0.134422	0.0130524	0.0174182	0.00498772	0.000416345	0.0199317	0.00908304	0.0102724	0.0102859	0.0175125	0.0211613	0.00372044	0.00741975	0.0937185	0.00147975	0.00579794	1.099204	0.622483	0.377517	2.937547
4284	-2371.94	-2440.395	68.45524	0.17475	0.114666	0.0569001	0.0980813	0.10971	0.226238	0.0543727	0.010265	0.181846	0.00762285	0.157941	0.327386	0.0203454	0.0218455	0.00288073	0.0218422	0.0287343	0.0719606	0.05339	0.0573054	0.0393597	0.0326084	0.0246754	0.088911	0.0527704	0.00204897	0.00691467	0.0390953	0.121687	0.0228951	0.0130335	0.0410007	0.000513049	0.033909	0.0108356	0.324468	0.0332669	0.016361	0.0481892	0.00426792	0.0335732	0.0392846	0.0310385	0.0127389	0.0657404	0.0550558	0.0187552	0.0111594	0.254345	0.00192478	0.012518	0.8597025	0.7539282	0.120035	0.355612	0.724291	1.38066	2.81205	8.33087	1.532883	0.0530989	0.0348421	0.0172895	0.0298026	0.0333361	0.068744	0.0165215	0.00311908	0.055255	0.00231625	0.0479913	0.0994784	0.00618208	0.00663789	0.000875329	0.00663688	0.00873111	0.0218657	0.0162229	0.0174126	0.0119597	0.00990828	0.00749779	0.0270162	0.0160346	0.000622594	0.00210107	0.0118794	0.0369754	0.00695683	0.00396032	0.0124583	0.000155893	0.0103035	0.00329245	0.0985916	0.0101084	0.00497141	0.0146426	0.00129684	0.0102014	0.0119369	0.00943124	0.0038708	0.0199757	0.0167291	0.00569889	0.00339086	0.0772843	0.000584856	0.00380369	1.054506	0.570149	0.429851	3.291027
4320	-2365.36	-2435.65	70.29004	0.0988412	0.104263	0.0581584	0.0711279	0.0529507	0.114183	0.037088	0.00762359	0.0560222	0.0183564	0.0536175	0.111407	0.030447	0.0177818	0.00476501	0.0165212	0.0208624	0.108049	0.0263067	0.0207961	0.012084	0.0190067	0.00362347	0.00912749	0.0195664	0.00288452	0.00727488	0.0301501	0.0806795	0.00651157	0.00306282	0.0133541	0.000639235	0.0253838	0.00972861	0.238228	0.0163969	0.0257742	0.0111962	0.00412598	0.0212997	0.0421085	0.0128062	0.00605079	0.0242657	0.0353353	0.00493655	0.0609316	0.269182	0.00425843	0.00813967	0.8671917	0.7655238	0.0977281	0.321684	0.701984	1.42453	3.10864	10.2325	1.681545	0.0480446	0.0506799	0.0282696	0.0345737	0.0257382	0.0555017	0.0180277	0.00370566	0.0272312	0.00892266	0.0260623	0.0541524	0.0147996	0.00864334	0.00231617	0.00803062	0.0101407	0.0525205	0.0127871	0.0101086	0.00587378	0.00923876	0.00176129	0.00443668	0.00951079	0.00140211	0.00353616	0.0146553	0.0392166	0.00316513	0.00148877	0.00649116	0.000310718	0.0123385	0.00472887	0.115798	0.00797019	0.0125283	0.00544223	0.00200555	0.0103533	0.020468	0.00622481	0.00294116	0.011795	0.0171757	0.00239955	0.0296176	0.130843	0.00206993	0.00395652	1.051447	0.566404	0.433596	2.05728
4356	-2367.747	-2437.805	70.05816	0.0790631	0.115012	0.018059	0.112491	0.107405	0.10974	0.0559672	0.0102687	0.130699	0.0604548	0.0996251	0.104299	0.0606493	0.0463537	0.00577458	0.00924582	0.0335225	0.126581	0.0562042	0.0232258	0.021172	0.0203967	0.0114108	0.00105056	0.0285324	0.00283531	0.00164362	0.0208594	0.0374858	0.0212944	0.0104236	0.0594637	0.0212215	0.0310594	0.0368654	0.0145115	0.0427264	0.00625801	0.00171554	0.00608643	0.0094798	0.240426	0.00578776	0.0316739	0.00889231	0.00145291	0.019949	0.0829785	0.0260195	0.283015	0.0211527	0.7803835	0.6398598	0.144604	0.38942	0.745106	1.34209	2.56792	6.91544	1.398239	0.0317206	0.0461436	0.00724538	0.0451321	0.0430918	0.0440284	0.0224544	0.00411986	0.0524372	0.0242549	0.0399703	0.0418456	0.0243329	0.0185974	0.0023168	0.00370948	0.0134495	0.0507852	0.0225495	0.00931833	0.00849436	0.00818327	0.00457809	0.00042149	0.0114474	0.00113754	0.000659433	0.00836894	0.0150396	0.00854346	0.00418204	0.0238572	0.0085142	0.0124612	0.0147906	0.00582212	0.0171421	0.00251076	0.000688287	0.00244192	0.00380336	0.0964606	0.00232209	0.0127078	0.00356765	0.000582917	0.00800368	0.0332915	0.0104392	0.113547	0.00848661	1.088034	0.609808	0.390192	2.492482
4392	-2365.637	-2435.568	69.93014	0.128963	0.0916055	0.0466423	0.0921209	0.070244	0.129859	0.0977867	0.0296311	0.0695388	0.0529666	0.0229464	0.0820953	0.0264729	0.0262595	0.00297503	0.0257575	0.0126882	0.108234	0.043262	0.0389056	0.0217407	0.0268186	0.0168371	7.62665e-05	0.0226272	0.00873227	0.00981934	0.0166104	0.0414367	0.0254029	0.0139505	0.0779594	0.00335417	0.00664586	0.00983398	0.256914	0.0205006	0.020763	0.00261817	0.0104505	0.00535929	0.0170804	0.0226307	0.0399951	0.0825944	0.0310277	0.086778	0.0398462	0.214333	0.000744691	0.00147077	0.8218566	0.6975862	0.0995028	0.32452	0.703909	1.42064	3.08147	10.05	1.668532	0.0547866	0.0389164	0.0198148	0.0391353	0.0298415	0.0551675	0.0415423	0.0125881	0.0295419	0.0225016	0.00974824	0.0348762	0.0112464	0.0111557	0.00126387	0.0109425	0.00539027	0.0459807	0.0183788	0.0165281	0.00923602	0.0113932	0.00715283	3.24e-05	0.00961261	0.00370969	0.00417151	0.00705652	0.0176034	0.0107918	0.00592654	0.0331192	0.00142494	0.00282333	0.00417773	0.109143	0.00870919	0.00882068	0.00111227	0.00443964	0.00227676	0.0072562	0.00961409	0.016991	0.0350882	0.0131814	0.0368655	0.0169277	0.0910544	0.000316364	0.000624822	1.070242	0.589072	0.410928	2.353906
4428	-2373.47	-2443.092	69.62205	0.157955	0.153266	0.0531051	0.0404592	0.0964227	0.115051	0.0386882	0.0258098	0.0829538	0.025642	0.0836454	0.183148	0.0379555	0.0243735	0.00566171	0.0170423	0.00637986	0.123629	0.0599433	0.0183849	0.0415358	0.0424903	0.0224392	0.0054762	0.0244985	0.018818	0.0214413	0.0129964	0.0174914	0.0205262	0.00533451	0.0927675	0.000264303	0.022602	0.0172331	0.242955	0.0277712	0.0280338	0.00620055	0.0121925	0.00455243	0.0283764	0.0653203	0.0359728	0.127291	0.13992	0.0236709	0.0226898	0.260985	0.00415818	0.0124083	0.7232716	0.5665039	0.123729	0.360907	0.727638	1.37431	2.77079	8.08219	1.51097	0.0572731	0.0555728	0.0192554	0.0146701	0.034962	0.0417163	0.014028	0.0093584	0.0300783	0.00929757	0.030329	0.0664078	0.0137623	0.0088376	0.00205288	0.00617937	0.00231328	0.0448269	0.0217349	0.00666622	0.0150605	0.0154066	0.00813625	0.00198562	0.00888294	0.00682325	0.00777441	0.00471236	0.00634222	0.00744262	0.00193425	0.0336367	9.58338e-05	0.00819528	0.00624855	0.0880933	0.0100696	0.0101648	0.00224826	0.0044209	0.00165067	0.010289	0.0236846	0.0130434	0.0461545	0.0507338	0.00858287	0.00822713	0.0946307	0.00150772	0.00449914	1.113527	0.638364	0.361636	2.757929
4464	-2361.858	-2432.599	70.74086	0.14687	0.0782428	0.0546893	0.0583253	0.111167	0.115176	0.0484645	0.0255971	0.0570112	0.0205586	0.0676589	0.110035	0.0297369	0.0372411	0.0121056	0.011579	0.0108757	0.0610477	0.0307404	0.0257661	0.0249025	0.0188335	0.0140211	0.00148283	0.0157259	0.00748273	0.00312263	0.027339	0.0402669	0.0159819	0.0251531	0.0276392	0.00273478	0.0147682	0.0148187	0.156109	0.0313559	0.0113779	0.0484658	0.019345	0.00677844	0.0124112	0.0201282	0.00250733	0.00419597	0.0479502	0.0525542	0.0518465	0.171574	0.00153233	0.0112128	0.6747179	0.5091127	0.101789	0.328135	0.706346	1.41574	3.04753	9.82427	1.652108	0.0728339	0.0388011	0.0271208	0.0289239	0.0551287	0.0571168	0.0240339	0.0126938	0.0282722	0.0101952	0.0335525	0.054567	0.0147468	0.0184681	0.00600326	0.0057421	0.00539335	0.030274	0.0152444	0.0127776	0.0123493	0.00933969	0.00695316	0.000735347	0.0077986	0.00371074	0.00154853	0.0135576	0.0199686	0.00792556	0.0124736	0.0137065	0.0013562	0.00732366	0.00734872	0.0774156	0.0155496	0.0056424	0.0240345	0.00959332	0.00336148	0.00615479	0.00998174	0.0012434	0.00208081	0.0237789	0.026062	0.025711	0.0850849	0.000759893	0.0055605	1.136158	0.662641	0.337359	2.016507
4500	-2369.142	-2439.153	70.01128	0.153801	0.0497295	0.0407012	0.0808488	0.126582	0.102748	0.0837418	0.0507993	0.0459562	0.0253079	0.0498057	0.162293	0.0217012	0.0327035	0.0153198	0.024638	0.0099443	0.0752403	0.0186266	0.0370718	0.0366523	0.0238825	0.0219124	0.0164981	0.0167708	0.0041867	0.00998233	0.00409344	0.0447776	0.0238566	0.0366434	0.0234193	0.0151651	0.0312217	0.014134	0.224918	0.0352925	0.0167813	0.0205689	0.00139796	0.00338218	0.0298754	0.0177481	0.00996318	0.00248343	0.0977059	0.0584704	0.0333394	0.177848	0.00247114	0.0144544	0.9104377	0.8355994	0.119035	0.354164	0.723369	1.38242	2.82355	8.40087	1.538933	0.0675319	0.0218355	0.0178713	0.0354996	0.0555804	0.0451154	0.0367699	0.0223053	0.0201787	0.0111124	0.021869	0.0712606	0.00952872	0.0143597	0.00672672	0.0108182	0.00436641	0.033037	0.0081787	0.0162777	0.0160935	0.0104865	0.00962144	0.00724407	0.00736382	0.00183832	0.00438311	0.00179738	0.0196613	0.0104751	0.0160896	0.0102831	0.00665877	0.013709	0.00620603	0.0987584	0.0154965	0.00736844	0.00903151	0.000613824	0.00148507	0.0131179	0.00779296	0.0043747	0.00109044	0.0429013	0.0256735	0.0146389	0.0780906	0.00108505	0.00634672	1.034123	0.544781	0.455219	2.277456
4536	-2385.217	-2456.283	71.06527	0.0647624	0.072342	0.00474925	0.0217822	0.0373947	0.0640104	0.0437403	0.0174529	0.0624469	0.028601	0.0327503	0.0451585	0.0153158	0.0186179	0.0100445	0.0131252	0.00835095	0.0431307	0.0200089	0.00914513	0.00845348	0.00575922	0.0282116	0.0259791	0.0136965	0.0126868	0.00359315	0.0184544	0.0211322	0.0210518	0.0321825	0.00921928	0.000567336	0.00120097	0.0111251	0.140763	0.0315367	0.031104	0.0121365	0.0010985	0.00960347	0.012291	0.0194147	0.0222218	0.00125442	0.0240676	0.0125498	0.0509377	0.0798842	0.00582834	0.00251381	0.9415031	0.8894718	0.0812852	0.294042	0.68258	1.46503	3.40087	12.3024	1.814752	0.0496854	0.0555005	0.00364361	0.0167112	0.028689	0.0491085	0.0335574	0.0133898	0.047909	0.0219425	0.0251259	0.0346454	0.0117502	0.0142836	0.00770606	0.0100696	0.00640681	0.0330897	0.0153507	0.0070161	0.00648547	0.00441845	0.0216438	0.0199311	0.0105079	0.00973327	0.00275665	0.0141581	0.0162125	0.0161508	0.0246902	0.00707299	0.000435258	0.000921381	0.00853515	0.107992	0.0241948	0.0238629	0.00931109	0.000842763	0.00736774	0.00942958	0.0148949	0.0170485	0.000962384	0.0184645	0.00962819	0.0390792	0.0612868	0.00447148	0.00192858	1.022026	0.529248	0.470752	1.303448
4572	-2362.985	-2434.43	71.44514	0.0448673	0.0297556	0.00960383	0.0195219	0.0285744	0.0300025	0.0193193	0.00468676	0.0304105	0.0029693	0.0153059	0.050593	0.00946409	0.00777651	0.00105108	0.00744798	0.00528078	0.0274641	0.00901713	0.0104828	0.0101693	0.00994347	0.00956941	0.00232552	0.00427856	0.000513374	0.00133442	0.0100171	0.0174388	0.00910737	0.0020143	0.0109491	0.00194557	0.00398573	0.00369801	0.114445	0.00886604	0.0131368	0.00326599	0.00487594	0.000175683	0.0112169	0.00800733	0.0070985	0.00378214	0.0212831	0.00748121	0.00730856	0.0636681	0.0104887	0.000874598	0.798871	0.6651001	0.0437431	0.217354	0.621167	1.60987	4.60078	22.8607	2.262787	0.0600746	0.0398409	0.0128589	0.0261387	0.0382593	0.0401715	0.0258673	0.00627528	0.0407178	0.00397571	0.0204936	0.0677409	0.0126718	0.0104123	0.00140734	0.00997239	0.00707064	0.0367728	0.0120734	0.0140358	0.0136161	0.0133137	0.0128129	0.00311373	0.00572873	0.000687377	0.00178671	0.0134123	0.0233495	0.0121942	0.00269702	0.0146601	0.002605	0.00533665	0.00495142	0.153236	0.0118711	0.0175893	0.00437296	0.00652859	0.000235229	0.0150187	0.0107213	0.00950446	0.00506406	0.0284967	0.0100169	0.00978572	0.0852478	0.0140438	0.00117103	1.08003	0.600564	0.399436	0.7468599
4608	-2376.59	-2447.332	70.74212	0.105562	0.0574607	0.0221133	0.0206707	0.0312912	0.0684442	0.0371607	0.0404496	0.0488817	0.0219969	0.0294452	0.138447	0.0114701	0.00999379	0.0133059	0.0139487	0.0158452	0.0316706	0.050362	0.0267712	0.0347869	0.0209322	0.00575584	0.0261665	0.0136087	0.00944742	0.00391985	0.00116771	0.0460947	0.016708	0.00659253	0.0646963	0.0109771	0.0112953	0.00440639	0.11544	0.0137443	0.00294855	0.00934245	0.00170218	0.00242296	0.0121594	0.0169331	0.00805884	0.00243152	0.0479221	0.0275712	0.00381901	0.141568	0.0210499	0.000441143	0.9484519	0.9019576	0.0750463	0.28281	0.674336	1.48294	3.53594	13.3251	1.872495	0.0704026	0.0383224	0.0147481	0.013786	0.0208691	0.0456477	0.0247837	0.0269772	0.0326009	0.0146705	0.019638	0.0923348	0.00764981	0.00666519	0.00887416	0.00930285	0.0105677	0.0211221	0.0335881	0.0178546	0.0232005	0.0139604	0.00383876	0.0174513	0.00907612	0.0063008	0.00261428	0.000778784	0.0307421	0.0111431	0.00439678	0.0431481	0.007321	0.00753321	0.00293877	0.0769908	0.00916653	0.00196648	0.00623079	0.00113524	0.00161596	0.00810953	0.0112933	0.00537471	0.00162166	0.0319608	0.0183882	0.00254702	0.0944165	0.0140389	0.000294213	1.019359	0.525774	0.474226	1.4994
